|word, distance, targetword|
tippet,0.2904275059700012,short
dressy,0.29033058881759644,short
clearheaded,0.2902292013168335,short
bouncy,0.2900379002094269,short
stilettos,0.2899348735809326,short
fussy,0.2898895740509033,short
impolite,0.2898096442222595,short
erself,0.28968656063079834,short
tasteless,0.2887011766433716,short
disagreeable,0.28857266902923584,short
bumpier,0.28855177760124207,short
swift,0.28825843334198,short
adolescently,0.28758975863456726,short
stressful,0.28751933574676514,short
striate,0.28742533922195435,short
beginner,0.28734976053237915,short
convenient,0.2871994376182556,short
gripes,0.28715619444847107,short
fatiguing,0.2871420383453369,short
fatigued,0.28651946783065796,short
grippy,0.2862973213195801,short
spotty,0.2862468957901001,short
shallowly,0.2860560417175293,short
stout,0.2860339879989624,short
corny,0.2857847809791565,short
loosely,0.285769522190094,short
smarty,0.2857475280761719,short
payback,0.28563642501831055,short
lame,0.28561681509017944,short
consuming,0.2854517102241516,short
fiveyear,0.2851681113243103,short
manageable,0.2851012349128723,short
silky,0.2849467694759369,short
out,0.28491801023483276,short
photogenic,0.284708708524704,short
wiseass,0.28452008962631226,short
messy,0.28447410464286804,short
slippery,0.28444546461105347,short
buoyant,0.28436487913131714,short
busy,0.2842402458190918,short
digressive,0.2841719388961792,short
rewarding,0.28415918350219727,short
demoralizing,0.28399592638015747,short
jarring,0.28396886587142944,short
smoother,0.28373444080352783,short
curly,0.28326886892318726,short
occam,0.2831149697303772,short
indolent,0.2830536663532257,short
sturdy,0.28297537565231323,short
sloppy,0.2829737961292267,short
bearish,0.28289076685905457,short
mvt,0.2826220393180847,short
retrogressive,0.28262069821357727,short
worrisome,0.28248268365859985,short
few,0.28239673376083374,short
mushy,0.2821323871612549,short
doublebreasted,0.2820008397102356,short
protracted,0.2819891571998596,short
climbable,0.28195124864578247,short
perfect,0.2815580368041992,short
underpowered,0.28148165345191956,short
slimming,0.2814567983150482,short
strong,0.28109899163246155,short
shrewd,0.28100651502609253,short
harsh,0.2806556522846222,short
grueling,0.2806285321712494,short
halting,0.28057748079299927,short
succinct,0.2804425060749054,short
meaningful,0.28031566739082336,short
decent,0.2802755832672119,short
scraggly,0.28026437759399414,short
conspicuous,0.28008848428726196,short
ishbeal,0.2799752354621887,short
ridiculously,0.2797265350818634,short
pulsation,0.27971911430358887,short
pageboy,0.27957239747047424,short
hefty,0.27934300899505615,short
rigid,0.27931642532348633,short
only,0.2790488600730896,short
dry,0.27875903248786926,short
sensibly,0.2786414325237274,short
hormona,0.2786269783973694,short
meaningless,0.2786218523979187,short
catchy,0.27848193049430847,short
slowly,0.27841538190841675,short
sexy,0.2783752977848053,short
while,0.27796006202697754,short
highintensity,0.2779592275619507,short
stretchy,0.27795547246932983,short
perceptive,0.2777109146118164,short
immature,0.277588814496994,short
toughly,0.27733778953552246,short
coincidental,0.27732110023498535,short
unemotional,0.2772185504436493,short
flashy,0.27715685963630676,short
hackneyed,0.27683505415916443,short
farthingale,0.27674299478530884,short
emptor,0.27672529220581055,short
dovey,0.27667713165283203,short
flaky,0.2765430212020874,short
clubfoot,0.27626487612724304,short
derisive,0.2762376666069031,short
fainthearted,0.2759617865085602,short
showy,0.2756638824939728,short
softer,0.27564212679862976,short
wavy,0.27539169788360596,short
period,0.2752716541290283,short
thoughtless,0.27509933710098267,short
half,0.2749726176261902,short
savile,0.27484068274497986,short
delicate,0.2748318612575531,short
wise,0.2748109698295593,short
virage,0.27479010820388794,short
traumatic,0.27464810013771057,short
karlohs,0.27448707818984985,short
vowel,0.2744753062725067,short
during,0.2744746506214142,short
benzel,0.27434831857681274,short
irregular,0.2743340730667114,short
braiding,0.2741864323616028,short
latisse,0.2741033434867859,short
highfalutin,0.2740943431854248,short
rialt,0.2739882469177246,short
scant,0.2739602029323578,short
fleeting,0.2739053964614868,short
vanlandscho,0.2735799551010132,short
romantic,0.27344489097595215,short
slender,0.27343547344207764,short
nanoseconds,0.2733463644981384,short
turny,0.27329498529434204,short
tempting,0.2732321321964264,short
tomor,0.2729303538799286,short
minicebo,0.27256593108177185,short
nightscapes,0.27250897884368896,short
straggly,0.2725013196468353,short
nicely,0.2724943459033966,short
respectable,0.2724330425262451,short
lawyerly,0.2723976969718933,short
drastic,0.2723490297794342,short
inflation,0.27233442664146423,short
third,0.27226340770721436,short
coy,0.2722504734992981,short
jigging,0.27199697494506836,short
shapely,0.2719852924346924,short
careless,0.27198466658592224,short
straightline,0.2718993127346039,short
lethargic,0.27182063460350037,short
mpl,0.27170270681381226,short
hokey,0.2716272473335266,short
undervalued,0.2715930938720703,short
lengthens,0.27158284187316895,short
selective,0.27147817611694336,short
harrowing,0.2712865173816681,short
graceful,0.27127522230148315,short
squeamish,0.2712246775627136,short
uncool,0.2711361050605774,short
cantle,0.27085667848587036,short
simplest,0.2706690728664398,short
raggedly,0.2706279754638672,short
continuous,0.2705289423465729,short
stubborn,0.27045494318008423,short
fidgety,0.27045372128486633,short
gestation,0.27044159173965454,short
pessimistic,0.27028220891952515,short
circumspect,0.2701093256473541,short
fastidious,0.27009081840515137,short
hindo,0.27001291513442993,short
crucial,0.26999011635780334,short
lenient,0.2698388397693634,short
early,0.2696951925754547,short
immemorial,0.2696400582790375,short
trouser,0.26958808302879333,short
lonely,0.26955026388168335,short
diminishing,0.26940080523490906,short
respectably,0.2693530321121216,short
dainty,0.2693447768688202,short
muley,0.26930785179138184,short
senoritas,0.2691703140735626,short
casual,0.26905983686447144,short
unsatisfying,0.2689499258995056,short
scary,0.2689496576786041,short
increments,0.2689381539821625,short
millisecond,0.2688696086406708,short
grouchy,0.2687990069389343,short
catchall,0.2687321603298187,short
bladelike,0.2684515714645386,short
uninterrupted,0.26843100786209106,short
warp,0.2683468759059906,short
tad,0.26823514699935913,short
spacefield,0.26811301708221436,short
evasive,0.2680365741252899,short
spindly,0.2679426074028015,short
subtle,0.267825186252594,short
regimented,0.26781943440437317,short
gushy,0.267799437046051,short
soldierly,0.2677858769893646,short
suave,0.26768553256988525,short
